Wall time,Step,Value
1573733374.523997,42,-0.00029571520281024277
1573733391.762637,167,-0.0006303648697212338
1573733400.40118,229,-0.0006380746490322053
1573733434.669935,474,-0.0008773305453360081
1573733443.362833,536,-0.0010231176856905222
1573733449.351116,579,-0.0009536872385069728
1573733450.327021,586,-0.0009181143250316381
1573733458.872453,647,-0.0006613094010390341
1573733468.20652,714,-0.0005715623847208917
1573733481.293926,808,-0.0002793277089949697
1573733510.052834,1014,-0.0006150269182398915
1573733554.606832,1333,-0.0007481115171685815
1573733561.914797,1385,-0.0011103797005489469
1573733569.028163,1436,-0.0010161981917917728
1573733610.674686,1734,-0.0010036863386631012
1573733611.094318,1737,-0.0009492036770097911
1573733630.692723,1877,-0.0013732396764680743
1573733690.778826,2307,-0.0018507158383727074
1573733702.291262,2389,-0.0019673341885209084
1573733715.757392,2485,-0.002377226250246167
1573733715.897736,2486,-0.0023554719518870115
1573733743.755843,2685,-0.002299828687682748
1573733820.050489,3230,-0.0023001055233180523
1573733822.287241,3246,-0.0024239530321210623
1573733830.540537,3305,-0.002684242557734251
1573733874.324025,3618,-0.002961445366963744
1573733874.602707,3620,-0.0029944749549031258
1573733972.201907,4317,-0.0034416369162499905
1573733983.806843,4400,-0.003689269069582224
1573733996.703411,4492,-0.003587009385228157
1573733999.078191,4509,-0.0035231218207627535
1573734063.796705,4971,-0.002967381849884987
1573734086.553884,5134,-0.0023689635563641787
1573734116.082529,5345,-0.0027182416524738073
1573734168.986186,5723,-0.0026479929219931364
1573734194.748329,5907,-0.002533729886636138
1573734206.411386,5990,-0.0023763529025018215
1573734235.835164,6200,-0.002405337290838361
1573734305.720562,6699,-0.00214956421405077
1573734307.396229,6711,-0.002753632143139839
1573734327.445195,6854,-0.0015448268968611956
1573734343.157619,6966,-0.003054850036278367
1573734369.570588,7155,-0.0015178616158664227
1573734412.300628,7460,-0.003852730616927147
1573734412.718642,7463,-0.003145350841805339
1573734459.699972,7798,-0.003150477074086666
1573734464.591079,7833,-0.005144448485225439
1573734497.204036,8066,-0.0029439935460686684
