Wall time,Step,Value
1573721862.837845,42,199.76480102539062
1573721867.251855,167,129.33963012695312
1573721869.523935,229,118.5868148803711
1573721869.691603,234,115.45912170410156
1573721871.036856,273,117.94415283203125
1573721878.272596,474,106.49358367919922
1573721880.475637,536,106.60365295410156
1573721882.070151,579,105.26350402832031
1573721882.339751,586,106.40245819091797
1573721883.975418,634,103.39739227294922
1573721884.465457,647,104.25250244140625
1573721886.853691,714,103.50389862060547
1573721890.233893,808,101.76695251464844
1573721897.63224,1014,102.94902801513672
1573721909.06321,1333,102.61099243164062
1573721909.204019,1337,100.42019653320312
1573721910.951379,1385,102.46070098876953
1573721911.213297,1392,102.0723876953125
1573721912.743017,1436,101.54244232177734
1573721921.910695,1691,100.90194702148438
1573721923.449226,1734,99.3451156616211
1573721923.559679,1737,99.2566146850586
1573721928.575563,1877,100.68097686767578
1573721930.013171,1917,104.06143188476562
1573721934.319448,2036,101.25051879882812
1573721940.137683,2199,97.83951568603516
1573721944.034314,2307,95.95703125
1573721946.983176,2389,98.71231079101562
1573721950.432294,2485,98.06419372558594
1573721950.465019,2486,101.13328552246094
1573721950.860993,2498,98.83157348632812
1573721957.533712,2685,99.91902160644531
1573721970.225636,3038,98.90522766113281
1573721977.074202,3230,97.9205322265625
1573721977.619823,3246,97.5654067993164
1573721979.7814,3305,96.42571258544922
1573721990.949121,3618,99.66706085205078
1573721991.020407,3620,99.79539489746094
1573721992.84096,3670,98.67062377929688
1573721995.375525,3741,94.38174438476562
1573721997.973038,3814,95.33738708496094
1573721998.220808,3821,96.54013061523438
1573722003.127157,3956,98.09040832519531
1573722016.066692,4317,97.13943481445312
1573722019.009665,4400,96.27191925048828
1573722022.321082,4492,95.51200103759766
1573722022.942876,4509,97.71173095703125
1573722029.053206,4676,94.99237060546875
1573722033.04639,4788,98.28353881835938
1573722039.609578,4971,96.50640106201172
1573722045.493156,5134,99.354248046875
1573722053.024141,5345,94.70962524414062
1573722053.505713,5359,95.73771667480469
1573722060.337312,5549,95.3017578125
1573722066.565018,5723,95.58860778808594
1573722069.618628,5808,98.71533203125
1573722071.681722,5864,94.72772979736328
1573722073.178144,5907,96.5445327758789
1573722076.151903,5990,95.90604400634766
1573722083.711926,6200,94.33185577392578
1573722084.413384,6219,97.12850189208984
1573722086.914781,6289,95.92962646484375
1573722097.156655,6574,95.54122924804688
1573722101.599918,6699,98.44619750976562
1573722102.017555,6711,97.0468978881836
1573722107.20123,6854,93.77425384521484
1573722111.189211,6966,95.34532165527344
1573722117.970329,7155,96.0571517944336
1573722126.167617,7382,95.21202087402344
1573722128.932767,7460,96.90011596679688
1573722129.046807,7463,94.83250427246094
1573722130.750898,7511,95.3313217163086
1573722141.006734,7798,95.004638671875
1573722142.309989,7833,94.0640640258789
1573722147.954123,7991,94.46167755126953
1573722150.639954,8066,94.6585693359375
1573722154.742858,8180,93.41703033447266
1573722156.198207,8221,96.27456665039062
1573722161.311281,8363,95.169921875
1573722161.837203,8377,95.30024719238281
1573722166.130948,8498,94.25540161132812
1573722166.481806,8508,98.43273162841797
1573722169.79929,8601,95.81576538085938
1573722179.742821,8878,94.75315856933594
1573722181.839606,8935,93.95193481445312
1573722183.868914,8993,94.0630111694336
1573722193.498121,9260,93.71803283691406
1573722200.986131,9468,94.75572204589844
1573722204.071637,9554,94.3808822631836
1573722204.558537,9567,93.58392333984375
1573722209.209555,9698,92.79991912841797
1573722214.469418,9843,94.16778564453125
1573722216.727084,9907,97.21414184570312
1573722229.954766,10276,97.5601806640625
1573722230.219676,10283,96.98643493652344
1573722234.35357,10399,94.19947052001953
1573722237.25767,10479,95.0945053100586
1573722238.733617,10522,95.86972045898438
1573722241.794843,10607,93.68145751953125
1573722248.000553,10780,95.82957458496094
1573722252.395039,10902,95.5333251953125
1573722252.505114,10905,93.43321228027344
1573722254.67222,10966,93.08917999267578
1573722254.952707,10974,94.68211364746094
1573722256.673551,11020,93.53594970703125
1573722259.576922,11102,94.64863586425781
1573722270.926187,11419,92.4040298461914
1573722272.86892,11472,95.43392944335938
1573722274.983401,11532,94.20470428466797
1573722276.25477,11566,94.092529296875
1573722280.46136,11685,93.56388092041016
1573722283.146138,11759,93.901611328125
1573722290.649964,11969,95.96955871582031
1573722290.817194,11974,94.06552124023438
