Wall time,Step,Value
1573542416.266841,42,4.457893371582031
1573542421.064805,167,3.7304203510284424
1573542423.427347,229,3.7255711555480957
1573542423.592691,234,3.0561418533325195
1573542425.114775,273,3.1752285957336426
1573542432.789961,474,3.334636688232422
1573542435.160653,536,3.083613395690918
1573542436.860097,579,3.5052947998046875
1573542437.109741,586,3.490818500518799
1573542438.934157,634,3.7935194969177246
1573542439.455361,647,4.27769136428833
1573542442.016696,714,3.993272066116333
1573542445.666788,808,2.8132693767547607
1573542453.555067,1014,3.2206521034240723
1573542465.825384,1333,4.089984893798828
1573542465.942056,1337,4.924077033996582
1573542467.808386,1385,3.07832670211792
1573542468.046287,1392,4.106507301330566
1573542469.765621,1436,3.7319533824920654
1573542479.544541,1691,4.018807411193848
1573542481.192516,1734,4.03225040435791
1573542481.278082,1737,3.3307135105133057
1573542486.688837,1877,4.44263219833374
1573542488.231198,1917,4.4338459968566895
1573542492.773516,2036,4.156011581420898
1573542499.03147,2199,3.134002923965454
1573542503.202198,2307,4.8553571701049805
1573542506.376312,2389,2.8725197315216064
1573542510.088718,2485,4.048886775970459
1573542510.132415,2486,4.556272029876709
1573542510.578751,2498,3.221790313720703
1573542517.712291,2685,3.0060019493103027
1573542531.323752,3038,3.0438528060913086
1573542538.728236,3230,1.5195262432098389
1573542539.37163,3246,2.7400965690612793
1573542541.630978,3305,2.9763808250427246
1573542553.643562,3618,2.468773365020752
1573542553.733601,3620,2.56571626663208
1573542555.647947,3670,3.4182522296905518
1573542558.390062,3741,2.2747907638549805
1573542561.191705,3814,4.852928161621094
1573542561.451406,3821,2.5207884311676025
1573542566.629394,3956,2.181513547897339
1573542580.549853,4317,2.0260040760040283
1573542583.721157,4400,2.8778610229492188
1573542587.252325,4492,3.759681224822998
1573542587.872514,4509,2.992668390274048
1573542594.31594,4676,4.324129104614258
1573542598.612966,4788,2.757216691970825
1573542605.629134,4971,3.2836482524871826
1573542611.830105,5134,2.7380199432373047
1573542619.948251,5345,4.095914840698242
1573542620.526984,5359,2.4411306381225586
1573542627.793515,5549,3.0313615798950195
1573542634.48949,5723,3.6995112895965576
1573542637.797126,5808,3.645503044128418
1573542639.911984,5864,2.974673271179199
1573542641.563441,5907,2.36049747467041
1573542644.753791,5990,2.2794578075408936
1573542652.818479,6200,3.23330020904541
1573542653.546003,6219,3.030442237854004
1573542656.200829,6289,2.5545458793640137
1573542667.174807,6574,3.616602897644043
1573542672.000701,6699,2.0112059116363525
1573542672.445951,6711,1.842408537864685
1573542677.959359,6854,3.121159315109253
1573542682.254999,6966,4.261193752288818
1573542689.543127,7155,2.050856351852417
1573542698.196776,7382,2.969155788421631
1573542701.174354,7460,2.379716634750366
1573542701.294058,7463,2.415170431137085
1573542703.142749,7511,2.7435598373413086
1573542714.187812,7798,2.960211753845215
1573542715.560185,7833,1.4219497442245483
1573542721.609836,7991,3.6334893703460693
1573542724.527292,8066,4.012176036834717
1573542728.881854,8180,4.096431255340576
1573542730.45846,8221,3.469768524169922
1573542735.929631,8363,4.704526424407959
1573542736.461147,8377,3.175212860107422
1573542741.086658,8498,3.1323695182800293
1573542741.471723,8508,2.9844858646392822
1573542745.0334,8601,2.2252469062805176
1573542755.715901,8878,2.3041343688964844
1573542757.894066,8935,3.077591896057129
1573542760.164072,8993,1.7732185125350952
1573542770.416141,9260,2.950716972351074
1573542778.420493,9468,3.580677032470703
1573542781.717638,9554,2.3908236026763916
1573542782.221173,9567,2.009939432144165
1573542787.222355,9698,4.058834075927734
1573542792.766435,9843,3.559325933456421
1573542795.224335,9907,3.251312494277954
1573542809.447311,10276,4.192947864532471
1573542809.681311,10283,2.190638542175293
1573542814.164156,10399,2.8798913955688477
1573542817.240285,10479,4.407482624053955
1573542818.88918,10522,3.6227431297302246
1573542822.116026,10607,2.435955047607422
1573542828.758548,10780,1.82882559299469
1573542833.448508,10902,3.553445339202881
1573542833.538719,10905,3.6042375564575195
1573542835.881068,10966,3.8845465183258057
1573542836.204511,10974,4.039544105529785
1573542837.935873,11020,3.240743637084961
1573542841.080017,11102,4.153048515319824
1573542853.265551,11419,4.141592025756836
1573542855.308984,11472,3.4485578536987305
1573542857.633764,11532,3.3614373207092285
1573542858.970042,11566,3.41211199760437
1573542863.51121,11685,2.8889453411102295
1573542866.352635,11759,3.833394765853882
1573542874.408635,11969,3.746137857437134
1573542874.598318,11974,2.6280174255371094
1573542881.879593,12164,3.7955121994018555
1573542886.689601,12290,3.7090139389038086
1573542901.345444,12671,4.198483943939209
1573542909.279888,12877,3.1043691635131836
1573542911.658658,12939,2.6598453521728516
1573542915.277403,13034,4.7587456703186035
1573542916.325825,13061,3.311396837234497
1573542929.400204,13402,4.175536155700684
1573542934.914787,13546,4.018411159515381
1573542936.886011,13597,3.8212838172912598
1573542937.747618,13620,3.8468964099884033
1573542945.085594,13810,4.0556640625
1573542955.416968,14080,4.225603103637695
1573542960.831033,14221,3.728536605834961
1573542963.61333,14294,3.5324277877807617
1573542965.271137,14338,2.549415111541748
1573542969.461574,14447,4.0771484375
1573542976.777746,14638,4.332492351531982
1573542977.904736,14668,3.1653289794921875
1573542978.64314,14687,4.343295574188232
1573542982.168796,14779,4.588829040527344
1573542983.323249,14809,3.874474048614502
1573542985.758608,14873,3.9378106594085693
1573542986.502913,14892,3.395545721054077
1573543008.806678,15473,4.391176223754883
1573543010.080805,15507,4.285387992858887
1573543019.042881,15740,3.960076093673706
1573543019.934931,15764,4.3697404861450195
1573543033.391974,16116,3.1055166721343994
1573543038.489655,16249,4.579467296600342
1573543041.254482,16321,3.025219678878784
1573543060.017157,16809,3.813351631164551
1573543061.844547,16857,5.456727027893066
1573543069.877674,17066,2.264592170715332
1573543071.062327,17097,3.8313798904418945
1573543078.534472,17292,4.580600738525391
1573543079.503956,17317,5.1207380294799805
1573543080.374794,17339,3.429441452026367
1573543088.165925,17543,3.263101816177368
1573543088.72381,17557,2.1353602409362793
1573543089.852314,17586,4.413128852844238
1573543123.088197,18451,4.794358253479004
1573543148.630055,19116,4.060632228851318
1573543150.676844,19169,4.143503665924072
1573543164.599259,19531,1.9032368659973145
1573543168.749023,19640,4.014133453369141
1573543169.312395,19654,3.1784818172454834
1573543172.210339,19731,3.8125216960906982
1573543176.624484,19846,3.95092511177063
1573543182.370252,19995,3.4266414642333984
1573543184.580703,20053,4.048563480377197
1573543184.915492,20062,5.486708164215088
1573543187.852255,20138,5.029518127441406
1573543191.891647,20244,4.213552951812744
