Wall time,Step,Value
1573659165.652279,42,0.14696000516414642
1573659165.84862,45,0.08293621987104416
1573659167.546592,71,0.12680982053279877
1573659169.055307,94,0.03855682909488678
1573659173.259721,158,0.032794781029224396
1573659173.84812,167,0.021343834698200226
1573659177.90593,229,0.031424183398485184
1573659178.233411,234,0.02150530368089676
1573659179.617571,255,0.016469057649374008
1573659180.799542,273,0.01187233068048954
1573659183.083998,308,0.012218624353408813
1573659183.214412,310,0.01264328695833683
1573659183.736701,318,0.021110927686095238
1573659190.508998,421,0.011418482288718224
1573659193.082048,460,0.011599363759160042
1573659194.016212,474,0.014715936966240406
1573659198.124684,536,0.01282469742000103
1573659200.995012,579,0.00816253386437893
1573659201.476998,586,0.004507085774093866
1573659204.746808,634,0.004695360083132982
1573659205.608272,647,0.004273753613233566
1573659207.181356,671,0.0031605318654328585
1573659209.998896,714,0.005615832284092903
1573659210.536028,722,0.028025466948747635
1573659213.814574,771,0.03484705463051796
1573659214.757686,785,0.0029546089936047792
1573659215.896323,802,0.00784488394856453
1573659216.291905,808,0.021992340683937073
1573659218.185137,836,0.0049538700841367245
1573659227.271777,971,0.007795601151883602
1573659230.188387,1014,0.009175928309559822
1573659233.701304,1066,0.008560637012124062
1573659236.365295,1104,0.040255915373563766
1573659241.450998,1180,0.023934107273817062
1573659246.793768,1261,0.007918359711766243
1573659250.480603,1316,0.024105647578835487
1573659250.684915,1319,0.02283686399459839
1573659251.628085,1333,0.0798112004995346
1573659251.900214,1337,0.07862689346075058
1573659255.123686,1385,0.02466702274978161
1573659255.595717,1392,0.019774802029132843
1573659258.526279,1436,0.008346997201442719
1573659260.505289,1466,0.00839461199939251
1573659264.297392,1523,0.016218867152929306
1573659266.229036,1552,0.009582906030118465
1573659267.286849,1568,0.017625628039240837
1573659268.338689,1584,0.0037138171028345823
1573659272.077109,1640,0.02883528359234333
1573659275.466448,1691,0.053963493555784225
1573659276.699373,1709,0.013629216700792313
1573659277.335969,1718,0.022320637479424477
1573659278.420325,1734,0.030195167288184166
1573659278.61853,1737,0.009803158231079578
1573659281.608664,1781,0.027683742344379425
1573659285.86722,1844,0.015029512345790863
1573659287.354888,1866,0.016546307131648064
1573659287.550224,1869,0.043796323239803314
1573659288.087232,1877,0.025428004562854767
1573659290.752347,1917,0.021584926173090935
1573659291.915471,1934,0.022098442539572716
1573659292.781405,1947,0.021902775391936302
1573659298.725497,2036,0.00463941041380167
1573659302.708301,2096,0.014281775802373886
1573659308.993636,2187,0.05277616158127785
1573659309.827802,2199,0.08213839679956436
1573659311.964194,2231,0.013434361666440964
1573659312.361678,2237,0.08591193705797195
1573659313.696402,2257,0.011339441873133183
1573659314.038922,2262,0.004337023012340069
1573659317.061556,2307,0.15107324719429016
1573659317.878133,2319,0.1706138402223587
1573659322.665324,2389,0.06833527237176895
1573659325.839187,2436,0.044887006282806396
1573659326.997336,2453,0.03627849742770195
1573659327.128761,2455,0.028327884152531624
1573659327.476317,2460,0.02493356168270111
1573659329.146673,2485,0.03904832899570465
1573659329.212189,2486,0.04514918103814125
1573659330.019211,2498,0.016881100833415985
