Wall time,Step,Value
1573672766.102492,42,-0.0002597684215288609
1573672774.360217,167,-0.00019289247575215995
1573672778.454199,229,-1.66681275004521e-05
1573672794.739414,474,-0.0008189635700546205
1573672798.865177,536,-0.0010573278414085507
1573672801.726172,579,-0.001027052290737629
1573672802.190668,586,-0.001007198472507298
1573672806.280093,647,-0.001145089277997613
1573672810.768125,714,-0.001217308221384883
1573672817.032757,808,-0.0014352130237966776
1573672830.738352,1014,-0.001906934892758727
1573672852.178556,1333,-0.001990534132346511
1573672855.694071,1385,-0.002013938967138529
1573672859.133672,1436,-0.0019075906602665782
1573672879.45991,1734,-0.002080818172544241
1573672879.664029,1737,-0.00206195330247283
1573672889.267569,1877,-0.0016549697611480951
1573672918.467552,2307,-0.002265020040795207
1573672924.004605,2389,-0.0025208601728081703
1573672930.486274,2485,-0.0017305397195741534
1573672930.552428,2486,-0.0017615777906030416
1573672944.058247,2685,-0.002369239227846265
1573672981.171947,3230,-0.001815984258428216
1573672982.248982,3246,-0.0022614472545683384
1573672986.272254,3305,-0.0014472331386059523
1573673007.753648,3618,-0.0016032904386520386
1573673007.889515,3620,-0.0015280342195183039
1573673055.659669,4317,-0.003350666956976056
1573673061.346994,4400,-0.0035158423706889153
1573673067.623725,4492,-0.003536657430231571
1573673068.80724,4509,-0.003083501709625125
1573673100.513515,4971,-0.003542462131008506
1573673111.6812,5134,-0.005254530347883701
1573673125.880053,5345,-0.0056092459708452225
1573673151.752185,5723,-0.004230571445077658
1573673164.410125,5907,-0.0037182916421443224
1573673170.172342,5990,-0.0029900209046900272
1573673184.484076,6200,-0.004216361790895462
1573673218.783506,6699,-0.00506892055273056
1573673219.580296,6711,-0.006197797600179911
1573673229.418304,6854,-0.007403016090393066
1573673237.095069,6966,-0.008686820976436138
1573673250.090306,7155,-0.009985408745706081
1573673271.069566,7460,-0.00855153240263462
1573673271.27105,7463,-0.008240879513323307
1573673294.239484,7798,-0.00946137961000204
1573673296.625987,7833,-0.009827557019889355
1573673312.745145,8066,-0.009370456449687481
1573673320.633862,8180,-0.008934608660638332
1573673323.504933,8221,-0.009474856778979301
1573673342.572733,8498,-0.009146107360720634
1573673343.254901,8508,-0.008376814424991608
1573673368.695887,8878,-0.00889066606760025
1573673372.602689,8935,-0.009927262552082539
1573673394.81988,9260,-0.009070094674825668
1573673409.174091,9468,-0.01016388088464737
1573673415.275455,9554,-0.010556130670011044
1573673425.099392,9698,-0.009491083212196827
1573673473.047313,10399,-0.011232627555727959
1573673478.608222,10479,-0.010610218159854412
1573673481.544488,10522,-0.009215611964464188
1573673507.927139,10905,-0.010421519167721272
1573673512.101321,10966,-0.010165789164602757
1573673515.807627,11020,-0.008058225736021996
1573673550.966052,11532,-0.0091044707223773
1573673553.317686,11566,-0.010005330666899681
1573673561.496909,11685,-0.010233945213258266
1573673580.933557,11969,-0.009181937202811241
1573673581.271955,11974,-0.010264168493449688
1573673594.459798,12164,-0.01027785986661911
1573673603.151508,12290,-0.010137800127267838
1573673643.389284,12877,-0.011167554184794426
1573673654.139863,13034,-0.00804345216602087
1573673655.962903,13061,-0.008766505867242813
1573673692.722329,13597,-0.010821224190294743
1573673694.268247,13620,-0.010857007466256618
1573673740.691826,14294,-0.008570521138608456
1573673766.496359,14668,-0.007810111623257399
1573673774.029662,14779,-0.007019144017249346
1573673780.455855,14873,-0.006910618860274553
1573673821.448827,15473,-0.009061922319233418
1573673841.707397,15764,-0.010947752743959427
1573673865.741928,16116,-0.007491657510399818
1573673917.157243,16857,-0.009450928308069706
1573673931.47363,17066,-0.007971030659973621
1573673933.687892,17097,-0.0076102991588413715
1573673948.856817,17317,-0.008785692974925041
1573673950.389434,17339,-0.00834429357200861
1573673964.446852,17543,-0.008640673942863941
1573673965.426401,17557,-0.009046757593750954
1573674026.82711,18451,-0.007265239022672176
1573674076.157574,19169,-0.009066262282431126
1573674101.04324,19531,-0.008999379351735115
1573674108.369369,19640,-0.008412620052695274
1573674114.731858,19731,-0.007381032221019268
1573674132.880575,19995,-0.006230590399354696
1573674136.858238,20053,-0.006107954308390617
1573674137.485952,20062,-0.005513424519449472
1573674150.018008,20244,-0.0058954255655407906
1573674150.556023,20252,-0.006007302552461624
1573674155.519456,20323,-0.007434068247675896
1573674163.625704,20440,-0.007793727796524763
1573674170.374642,20539,-0.00877043604850769
1573674173.023881,20578,-0.00766361178830266
1573674186.802148,20779,-0.00872773677110672
1573674187.007172,20782,-0.008704578503966331
1573674192.088437,20855,-0.0092619014903903
1573674207.531303,21080,-0.005916988477110863
1573674211.960934,21144,-0.008165126666426659
1573674218.080581,21232,-0.00786135159432888
1573674223.948322,21319,-0.007413402199745178
1573674260.446669,21848,-0.006205803714692593
1573674287.633479,22245,-0.007520861458033323
1573674293.464045,22330,-0.004818528890609741
1573674295.365248,22358,-0.007809125818312168
1573674349.068569,23138,-0.008114228025078773
1573674349.749904,23148,-0.006284200120717287
1573674352.784854,23192,-0.008532915264368057
1573674359.251459,23286,-0.007440823130309582
1573674364.431803,23361,-0.007501377258449793
1573674368.995406,23427,-0.006484019570052624
1573674376.853976,23540,-0.006854190491139889
1573674385.733327,23670,-0.007183912210166454
1573674387.887801,23701,-0.009044086560606956
1573674418.713578,24147,-0.009188414551317692
1573674428.069893,24282,-0.008704354986548424
1573674428.204856,24284,-0.008589038625359535
1573674430.806073,24322,-0.009584029205143452
1573674451.293335,24621,-0.010226315818727016
1573674458.626923,24727,-0.009258376434445381
1573674472.919974,24934,-0.008329222910106182
1573674494.772345,25253,-0.008121199905872345
1573674504.321843,25391,-0.006756581366062164
1573674533.353339,25812,-0.007679433561861515
1573674535.727443,25847,-0.008531804196536541
1573674540.788133,25921,-0.0068907481618225574
1573674566.791835,26303,-0.006608906202018261
1573674600.553549,26797,-0.008058493956923485
1573674600.621147,26798,-0.008298555389046669
1573674625.300938,27154,-0.007707197684794664
1573674649.243063,27505,-0.007005396299064159
1573674655.999952,27603,-0.008396677672863007
1573674658.385333,27638,-0.009531869553029537
1573674671.156442,27825,-0.004733303561806679
1573674677.37737,27916,-0.007725054398179054
1573674713.087246,28438,-0.008482962846755981
1573674720.340682,28543,-0.008075819350779057
1573674749.562379,28970,-0.008140371181070805
1573674751.361,28996,-0.007101733703166246
1573674755.902618,29062,-0.008369170129299164
1573674765.384676,29201,-0.008360235951840878
1573674769.651033,29263,-0.007162132766097784
1573674783.831719,29471,-0.00964666809886694
1573674793.486786,29611,-0.007761221379041672
1573674808.485018,29829,-0.008650344796478748
1573674820.39405,30005,-0.006619865540415049
1573674822.160577,30031,-0.007481527514755726
1573674832.015428,30174,-0.006665907800197601
1573674842.479376,30327,-0.007408629171550274
1573674852.220244,30470,-0.007316682953387499
1573674861.988409,30612,-0.007482592947781086
1573674868.492934,30706,-0.00763700669631362
1573674869.461681,30720,-0.0075046345591545105
1573674916.513316,31406,-0.008375133387744427
1573674919.110147,31443,-0.0069100335240364075
1573674949.105513,31880,-0.007423331495374441
1573674952.889435,31936,-0.007182016037404537
1573674971.795338,32207,-0.0082365982234478
1573674987.390581,32435,-0.007802559062838554
1573674994.871802,32542,-0.007574719376862049
1573675002.762019,32657,-0.006855230312794447
1573675010.014215,32762,-0.007410969585180283
1573675019.003887,32894,-0.0062012807466089725
1573675019.536544,32902,-0.006166827864944935
1573675028.648518,33034,-0.006215780507773161
1573675038.680308,33181,-0.0071356529369950294
1573675051.981924,33375,-0.006747014820575714
1573675053.881007,33403,-0.007354354485869408
1573675076.671683,33737,-0.005901486147195101
1573675077.504664,33749,-0.00623699463903904
1573675079.998376,33785,-0.006889317184686661
1573675083.667094,33839,-0.006686066742986441
1573675086.166067,33876,-0.0059528290294110775
1573675088.698746,33913,-0.007441874127835035
1573675097.383501,34036,-0.006679731421172619
1573675119.90919,34362,-0.004394461866468191
1573675131.086889,34525,-0.004041740670800209
1573675136.269578,34599,-0.005010662134736776
1573675186.404513,35333,-0.00535566546022892
1573675187.852551,35354,-0.005990129895508289
1573675196.698567,35483,-0.006521280854940414
1573675216.669174,35771,-0.008639443665742874
1573675229.275382,35953,-0.00736381858587265
1573675234.97592,36037,-0.006770721636712551
1573675275.689688,36629,-0.004219468217343092
1573675277.760681,36659,-0.004633208736777306
1573675285.192714,36767,-0.0051089003682136536
1573675290.823385,36850,-0.005895144306123257
1573675314.738624,37202,-0.003530370770022273
1573675334.721413,37489,-0.002840952714905143
1573675353.6825,37764,-0.002881367225199938
1573675361.446434,37876,-0.003768493654206395
1573675401.036915,38455,-0.0030772173777222633
1573675419.340958,38720,-0.002919758902862668
1573675427.654061,38840,-0.004392479546368122
1573675437.359014,38981,-0.0037748946342617273
