Wall time,Step,Value
1573659419.861496,42,1.726680040359497
1573659427.532178,167,4.0520219802856445
1573659431.367882,229,4.09844446182251
1573659446.666148,474,5.493090629577637
1573659450.552526,536,5.269824504852295
1573659453.27778,579,5.824853897094727
1573659453.702549,586,4.708602428436279
1573659457.498587,647,6.762154579162598
1573659461.662214,714,6.043060302734375
1573659467.494726,808,5.686121940612793
1573659480.497647,1014,4.051948547363281
1573659500.534841,1333,5.718339920043945
1573659503.800144,1385,6.387906074523926
1573659506.97977,1436,8.237303733825684
1573659525.620552,1734,4.364283561706543
1573659525.819478,1737,3.6045572757720947
1573659534.857716,1877,7.7096967697143555
1573659561.792039,2307,5.075403213500977
1573659566.895229,2389,7.084009647369385
1573659572.912971,2485,6.280567169189453
1573659572.97,2486,4.516827583312988
1573659585.346122,2685,11.293197631835938
1573659619.847931,3230,5.63329553604126
1573659620.880401,3246,7.307321548461914
1573659624.736615,3305,6.962723255157471
1573659644.59964,3618,6.720292091369629
1573659644.723392,3620,5.698352336883545
1573659688.343336,4317,9.72941780090332
1573659693.558504,4400,10.375643730163574
1573659699.435571,4492,7.232283115386963
1573659700.458383,4509,6.257040977478027
1573659729.950033,4971,7.189198970794678
1573659740.584738,5134,6.581648349761963
1573659754.078835,5345,7.0268754959106445
1573659777.941298,5723,7.265605449676514
1573659789.699934,5907,6.836562156677246
1573659794.988536,5990,6.016849040985107
1573659808.678287,6200,6.490383148193359
1573659840.435235,6699,8.490102767944336
1573659841.213053,6711,11.577478408813477
1573659850.069285,6854,6.652266502380371
1573659857.208075,6966,5.811676025390625
1573659869.149092,7155,7.974971771240234
1573659888.10308,7460,12.747611045837402
1573659888.289088,7463,10.617302894592285
1573659909.139884,7798,8.355629920959473
1573659911.29609,7833,8.539764404296875
1573659925.77353,8066,5.885903358459473
1573659933.011299,8180,6.382613182067871
1573659935.58228,8221,9.133352279663086
1573659953.329206,8498,8.868884086608887
1573659953.969537,8508,7.609130859375
1573659977.314186,8878,10.826495170593262
1573659980.855303,8935,7.842103958129883
1573660001.039871,9260,8.252031326293945
1573660014.107347,9468,9.757488250732422
1573660019.461234,9554,5.8111066818237305
1573660028.432848,9698,8.470102310180664
1573660071.976922,10399,6.584424018859863
1573660076.946092,10479,10.732658386230469
1573660079.669645,10522,7.282303333282471
1573660103.393987,10905,7.728153228759766
1573660107.160804,10966,6.858964920043945
1573660110.544686,11020,9.020258903503418
1573660142.370872,11532,5.824653148651123
1573660144.531995,11566,6.518625259399414
1573660151.885601,11685,7.6537017822265625
1573660169.538778,11969,10.559629440307617
1573660169.861584,11974,12.853265762329102
1573660181.619613,12164,11.308293342590332
1573660189.505623,12290,10.331460952758789
1573660226.755502,12877,8.25406551361084
1573660236.729483,13034,7.938797473907471
1573660238.491217,13061,9.461952209472656
1573660272.264358,13597,8.217819213867188
1573660273.69145,13620,9.627196311950684
1573660315.573418,14294,8.053984642028809
1573660338.843393,14668,11.184822082519531
1573660345.741792,14779,5.672472953796387
1573660351.644092,14873,6.022073268890381
1573660389.565984,15473,7.410706520080566
1573660407.719742,15764,12.388089179992676
1573660429.59345,16116,8.833514213562012
1573660476.522306,16857,6.673969745635986
1573660489.829597,17066,11.316978454589844
1573660491.739806,17097,11.42563247680664
1573660505.80107,17317,8.111573219299316
1573660507.211269,17339,8.42327880859375
1573660520.111978,17543,7.002848148345947
1573660521.008716,17557,7.3712639808654785
1573660577.8087,18451,7.352930545806885
1573660623.10832,19169,6.156846046447754
1573660645.879909,19531,8.428967475891113
1573660652.73267,19640,8.140645980834961
1573660658.537291,19731,6.0635762214660645
1573660675.299645,19995,6.168064594268799
1573660678.977635,20053,8.571701049804688
1573660679.558203,20062,6.67420768737793
1573660690.965476,20244,4.909427165985107
1573660691.468717,20252,5.751882553100586
1573660696.011517,20323,6.556856632232666
1573660703.245349,20440,6.7343316078186035
1573660709.51855,20539,8.017616271972656
1573660712.078951,20578,7.709318161010742
1573660724.728623,20779,6.878593444824219
