Wall time,Step,Value
1570847520.6504366,6,0.7288785576820374
1570847522.5250638,16,0.7116336822509766
1570847523.0496664,19,0.6825650930404663
1570847527.4654956,25,0.6882971525192261
1570847533.8448155,41,0.6660990715026855
1570847534.1921191,43,0.6578787565231323
1570847534.5727007,45,0.6517249941825867
1570847534.8270934,46,0.6552315950393677
1570847538.1185315,48,0.6479485034942627
1570847542.9686878,54,0.6445896625518799
1570847543.2495732,55,0.6505146026611328
1570847543.5034294,56,0.6434531211853027
1570847543.7686887,57,0.6348923444747925
1570847545.9853153,66,0.6356984972953796
1570847551.784924,72,0.6219159364700317
1570847552.0629094,73,0.6128295660018921
1570847552.3431263,74,0.6151525974273682
1570847552.6044185,75,0.621860682964325
1570847558.1030846,80,0.6184108853340149
1570847560.20223,88,0.6075323820114136
1570847562.0485475,95,0.5666490197181702
1570847574.2839587,103,0.5671851634979248
1570847575.0971925,106,0.564218282699585
1570847575.408898,107,0.5386158227920532
1570847577.3909585,114,0.5372873544692993
1570847579.0383186,119,0.509713888168335
1570847591.4898438,127,0.5113767385482788
1570847592.2707052,130,0.5335432887077332
1570847592.5348907,131,0.5169548392295837
1570847595.0605667,140,0.502869188785553
1570847595.667133,142,0.5157654881477356
1570847595.9421148,143,0.5094009637832642
1570847602.9416995,151,0.4960406422615051
1570847609.370835,156,0.4861336946487427
1570847609.9183767,158,0.46399158239364624
1570847610.2402444,159,0.49787837266921997
1570847611.4022593,163,0.488570898771286
1570847612.8009043,168,0.48185235261917114
1570847613.086795,169,0.45448750257492065
1570847618.777041,172,0.48470884561538696
1570847625.3491125,178,0.46889179944992065
1570847625.640635,179,0.45937618613243103
1570847627.0668406,184,0.4769093096256256
1570847627.6079972,186,0.47830498218536377
1570847627.9416587,187,0.4592771530151367
1570847629.111412,191,0.46424779295921326
1570847629.391994,192,0.46440818905830383
1570847636.0918674,199,0.4462301433086395
1570847643.7935057,207,0.42642802000045776
1570847644.1463256,208,0.42295655608177185
1570847644.4670641,209,0.4575551748275757
1570847645.6317623,213,0.4460841119289398
1570847655.7973542,224,0.4329669773578644
1570847664.2658753,230,0.43171343207359314
1570847666.1643646,235,0.4163294732570648
1570847667.10581,238,0.43038514256477356
1570847677.9795818,250,0.3998621106147766
1570847686.397846,256,0.4212874472141266
1570847688.130118,261,0.4410756230354309
1570847688.5186741,262,0.4323257803916931
1570847689.2550251,264,0.41655081510543823
1570847690.619289,268,0.43002939224243164
1570847698.0032477,272,0.4309226870536804
1570847698.8434515,274,0.40951335430145264
1570847707.2902722,279,0.4084042012691498
1570847712.5449915,293,0.4276982545852661
1570847721.2355194,298,0.3881964683532715
1570847721.73841,299,0.4016649127006531
1570847731.44382,303,0.4008709490299225
1570847731.8029296,304,0.4018632471561432
1570847733.2933064,308,0.39088407158851624
1570847733.6568806,309,0.42087653279304504
1570847734.4158437,311,0.43118003010749817
1570847737.7752962,319,0.38646233081817627
1570847738.2025568,320,0.38476479053497314
1570847747.1888201,326,0.4248441755771637
1570847755.4730644,327,0.39943403005599976
1570847755.863168,328,0.3955012559890747
1570847757.054976,331,0.4054050147533417
1570847760.51959,340,0.385809987783432
1570847770.4822912,348,0.38050708174705505
1570847784.6751573,364,0.3948201835155487
1570847786.3335047,368,0.42019981145858765
1570847795.770393,374,0.38977640867233276
1570847804.4389484,378,0.3903568983078003
1570847805.3935757,380,0.3902992606163025
1570847808.460909,387,0.40799373388290405
1570847810.7219517,392,0.4270153343677521
1570847811.142219,393,0.41826072335243225
1570847831.7308097,409,0.4065493643283844
1570847844.249119,422,0.40894365310668945
1570847844.6494017,423,0.3751319944858551
1570847845.5333045,425,0.36867663264274597
1570847855.151115,431,0.3945562243461609
1570847858.8069994,440,0.37451931834220886
1570847859.7441127,442,0.42347314953804016
1570847860.246148,443,0.4162057042121887
1570847861.6639166,446,0.37509578466415405
1570847878.6648765,452,0.38610750436782837
1570847881.9013243,461,0.4145345091819763
1570847883.0069244,464,0.3851412236690521
1570847883.420339,465,0.3720618486404419
1570847894.816273,474,0.383828729391098
1570847895.199734,475,0.366719126701355
1570847907.9480264,489,0.38413071632385254
1570847908.2956855,490,0.3700006604194641
1570847909.066076,492,0.4210088551044464
1570847909.8899674,494,0.37108710408210754
1570847930.702206,508,0.37559205293655396
1570847932.598719,513,0.39298775792121887
1570847933.331122,515,0.36809223890304565
1570847934.6001406,518,0.41611701250076294
1570847945.551261,526,0.4094935655593872
1570847954.7884195,532,0.38628870248794556
1570847955.6889668,534,0.3970968425273895
1570847957.0489838,537,0.39891889691352844
1570847959.4350753,543,0.4153572916984558
1570847968.2611177,548,0.36936601996421814
1570847968.7258084,549,0.3798232078552246
1570847980.0131063,558,0.3735230565071106
1570847980.8098607,560,0.3706395924091339
1570847982.380563,564,0.3816159963607788
1570847982.7922726,565,0.3657665550708771
1570847985.1770957,570,0.37276601791381836
1570847993.7971528,574,0.37839409708976746
1570847994.2767646,575,0.36074575781822205
1570848004.2400146,580,0.3730577230453491
1570848004.9504719,582,0.3847576379776001
1570848005.286436,583,0.37276387214660645
1570848006.0225174,585,0.36938002705574036
1570848006.726499,587,0.3974093198776245
1570848007.0386555,588,0.3882194757461548
1570848009.0609577,593,0.41451624035835266
1570848009.4992316,594,0.3651696741580963
1570848019.3105965,601,0.40673157572746277
1570848028.3286474,603,0.37765589356422424
1570848030.7065418,609,0.3932191729545593
1570848031.3923025,611,0.4052196443080902
1570848033.1317496,616,0.3909119665622711
1570848035.1460948,621,0.3660550117492676
1570848042.9270773,623,0.3665213882923126
1570848055.7282197,635,0.36741650104522705
1570848058.4744728,642,0.4122574031352997
1570848058.8252952,643,0.413655161857605
1570848059.6600773,645,0.3714921772480011
1570848060.0641704,646,0.3651818633079529
1570848067.060918,647,0.4012400805950165
1570848067.4695327,648,0.36621108651161194
1570848068.2947323,650,0.3571226894855499
1570848076.548769,653,0.37614017724990845
1570848078.3111346,657,0.3827871084213257
1570848080.5396366,662,0.39513659477233887
1570848081.9396894,665,0.3618268370628357
1570848083.8937707,669,0.3612616956233978
1570848091.4584846,672,0.4008257985115051
1570848091.9785233,673,0.36511823534965515
1570848093.0744417,675,0.3559580147266388
1570848093.5453916,676,0.40364423394203186
1570848102.0571523,679,0.3815802335739136
